Name,Type1,Type2,Evolution,image_path,width,height,aspect_ratio,mode,format,file_size_kb,has_alpha,transparent_ratio,mean_r,mean_g,mean_b,brightness,contrast,is_dual_type
bastiodon,Rock,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\bastiodon.png,120,120,1.0,RGBA,PNG,5.20703125,True,0.7250694444444444,144.17630714826976,140.96362717858045,135.1045718615812,141.25628618337964,49.94433168897383,True
burmy,Bug,,,C:\Users\Newsk\Downloads\pokemon\data\images\burmy.png,120,120,1.0,RGBA,PNG,2.1875,True,0.9386111111111111,84.52262443438914,117.289592760181,68.9027149321267,101.97616515837103,40.31428461447936,False
wormadam-plant,Bug,Grass,,C:\Users\Newsk\Downloads\pokemon\data\images\wormadam-plant.png,120,120,1.0,RGBA,PNG,3.5966796875,True,0.8822916666666667,80.1575221238938,121.57109144542773,76.32802359882005,104.03072448377581,50.225988587984155,True
mothim,Bug,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\mothim.png,120,120,1.0,RGBA,PNG,5.140625,True,0.7609722222222222,205.2797791981406,159.64962231260895,84.93724578733294,164.77582829750145,50.837361375312945,True
combee,Bug,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\combee.png,120,120,1.0,RGBA,PNG,2.9306640625,True,0.9055555555555556,206.7044117647059,177.39264705882354,102.76102941176471,177.64886029411764,52.12857503876025,True
vespiquen,Bug,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\vespiquen.png,120,120,1.0,RGBA,PNG,4.916015625,True,0.7873611111111112,173.96178967994774,150.34421946440236,76.14435009797518,148.94708785107773,63.41439591661161,True
pachirisu,Electric,,,C:\Users\Newsk\Downloads\pokemon\data\images\pachirisu.png,120,120,1.0,RGBA,PNG,2.611328125,True,0.908125,186.40362811791383,208.6130007558579,211.33938019652305,202.28320559334844,44.46889517259861,False
buizel,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\buizel.png,120,120,1.0,RGBA,PNG,3.4345703125,True,0.8941666666666667,205.5564304461942,149.41469816272965,88.54396325459318,159.26181233595798,46.66079773300353,False
floatzel,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\floatzel.png,120,120,1.0,RGBA,PNG,4.7509765625,True,0.8022222222222222,210.83532303370785,169.88518258426967,89.00245786516854,172.90864396067417,50.10233257077604,False
cherubi,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\cherubi.png,120,120,1.0,RGBA,PNG,2.21484375,True,0.9300694444444444,161.20854021847072,109.40714995034757,97.02184707050645,123.48384111221449,39.49777407156407,False
cherrim,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\cherrim.png,120,120,1.0,RGBA,PNG,2.23046875,True,0.9107638888888889,106.58210116731517,96.4988326848249,109.64280155642024,101.01214241245135,38.21417701295403,False
shellos,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\shellos.png,120,120,1.0,RGBA,PNG,2.65625,True,0.9098611111111111,204.26502311248075,161.76194144838212,163.92681047765794,174.71715793528503,39.89718633383076,False
gastrodon,Water,Ground,,C:\Users\Newsk\Downloads\pokemon\data\images\gastrodon.png,120,120,1.0,RGBA,PNG,4.1669921875,True,0.8321527777777777,183.89780719900705,135.17335539925529,118.54323541580472,147.8461328092677,43.80571676522375,True
ambipom,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\ambipom.png,120,120,1.0,RGBA,PNG,7.505859375,True,0.7559722222222223,182.389015367103,145.49032441661925,148.4134889015367,156.85627376209447,52.91626422099933,False
drifloon,Ghost,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\drifloon.png,120,120,1.0,RGBA,PNG,2.2333984375,True,0.9395833333333333,167.43333333333334,147.05172413793105,152.17701149425287,153.730108045977,51.52228951974225,True
drifblim,Ghost,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\drifblim.png,120,120,1.0,RGBA,PNG,4.3466796875,True,0.8282638888888889,177.42296805499393,151.8592802264456,141.99191265669228,158.37794298422966,45.9954827767218,True
buneary,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\buneary.png,120,120,1.0,RGBA,PNG,3.1181640625,True,0.8922916666666667,193.66731141199227,157.25725338491296,115.70535138620245,163.40694390715666,49.88511195048213,False
lopunny,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\lopunny.png,120,120,1.0,RGBA,PNG,4.640625,True,0.8226388888888889,199.39937353171496,169.7819107282694,124.79444009397024,173.5089604541895,54.18722966839943,False
mismagius,Ghost,,,C:\Users\Newsk\Downloads\pokemon\data\images\mismagius.png,120,120,1.0,RGBA,PNG,4.982421875,True,0.7998611111111111,138.65024288688412,98.09646079111728,142.98160999306037,115.33894864677308,36.69512341942683,False
honchkrow,Dark,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\honchkrow.png,120,120,1.0,RGBA,PNG,4.134765625,True,0.8179861111111111,94.3998473864937,111.7546737886303,130.26096909576498,108.6752983594048,71.74834203339137,True
glameow,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\glameow.png,120,120,1.0,RGBA,PNG,4.2353515625,True,0.8776388888888889,146.52156640181613,148.20147559591373,156.69693530079456,148.66766515323496,50.27363147999557,False
purugly,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\purugly.png,120,120,1.0,RGBA,PNG,5.4296875,True,0.7883333333333333,162.9051837270341,160.40748031496062,171.02001312335958,162.36412237532807,57.99807000240375,False
chingling,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\chingling.png,120,120,1.0,RGBA,PNG,2.189453125,True,0.9397916666666667,204.83506343713955,179.41868512110727,92.38985005767013,177.0968950403691,60.9381983541134,False
stunky,Poison,Dark,,C:\Users\Newsk\Downloads\pokemon\data\images\stunky.png,120,120,1.0,RGBA,PNG,3.8701171875,True,0.8451388888888889,125.4439461883408,108.31479820627803,125.40044843049327,115.38417757847533,73.02528616284756,True
skuntank,Poison,Dark,,C:\Users\Newsk\Downloads\pokemon\data\images\skuntank.png,120,120,1.0,RGBA,PNG,5.134765625,True,0.7697916666666667,140.79607843137254,122.39336349924585,134.53514328808447,129.27993815987932,73.53495857196009,True
bronzor,Steel,Psychic,,C:\Users\Newsk\Downloads\pokemon\data\images\bronzor.png,120,120,1.0,RGBA,PNG,2.4912109375,True,0.9177083333333333,58.00759493670886,129.0270042194093,143.60506329113923,109.45409957805907,44.65619615824234,True
bronzong,Steel,Psychic,,C:\Users\Newsk\Downloads\pokemon\data\images\bronzong.png,120,120,1.0,RGBA,PNG,4.771484375,True,0.7843055555555556,106.04249839021249,157.59755312298776,157.6284610431423,142.18611526078556,43.56302750660387,True
bonsly,Rock,,,C:\Users\Newsk\Downloads\pokemon\data\images\bonsly.png,120,120,1.0,RGBA,PNG,2.5966796875,True,0.9192361111111111,126.07050730868444,138.37059329320724,94.91659501289767,129.73911177987964,41.31403667861881,False
mime-jr,Psychic,Fairy,,C:\Users\Newsk\Downloads\pokemon\data\images\mime-jr.png,120,120,1.0,RGBA,PNG,2.6806640625,True,0.9220833333333334,127.73351158645276,137.06060606060606,152.33333333333334,136.01289572192513,78.46903858271227,True
happiny,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\happiny.png,120,120,1.0,RGBA,PNG,2.142578125,True,0.924375,206.08264462809916,175.97796143250687,179.24150596877868,185.35130578512397,48.92378581983474,False
chatot,Normal,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\chatot.png,120,120,1.0,RGBA,PNG,2.5927734375,True,0.92125,125.74955908289242,135.47530864197532,118.87742504409171,130.6751507936508,66.76496656281157,True
spiritomb,Ghost,Dark,,C:\Users\Newsk\Downloads\pokemon\data\images\spiritomb.png,120,120,1.0,RGBA,PNG,5.2421875,True,0.8032638888888889,177.82033180374162,138.52347334980587,145.15954818213908,151.02974655841865,32.040890925322245,True
gible,Dragon,Ground,,C:\Users\Newsk\Downloads\pokemon\data\images\gible.png,120,120,1.0,RGBA,PNG,3.2197265625,True,0.8808333333333334,119.66666666666667,126.94289044289044,131.25641025641025,125.25904079254079,40.527140932887676,True
gabite,Dragon,Ground,,C:\Users\Newsk\Downloads\pokemon\data\images\gabite.png,120,120,1.0,RGBA,PNG,4.533203125,True,0.8504166666666666,129.1318477251625,115.96100278551532,138.5803156917363,122.47768709377901,42.51092520929179,True
garchomp,Dragon,Ground,,C:\Users\Newsk\Downloads\pokemon\data\images\garchomp.png,120,120,1.0,RGBA,PNG,8.03125,True,0.6775694444444444,113.50613827266854,106.41309498169286,124.4716777945294,110.59259336635795,48.33000486681205,True
munchlax,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\munchlax.png,120,120,1.0,RGBA,PNG,2.8271484375,True,0.8934027777777778,110.86775244299675,141.86644951140065,150.73094462540718,133.6083915309446,51.46190482339257,False
riolu,Fighting,,,C:\Users\Newsk\Downloads\pokemon\data\images\riolu.png,120,120,1.0,RGBA,PNG,3.0947265625,True,0.9128472222222223,105.72430278884462,123.57370517928287,134.29402390438247,119.45885019920318,51.546889677594834,False
lucario,Fighting,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\lucario.png,120,120,1.0,RGBA,PNG,4.6357421875,True,0.8411111111111111,111.05681818181819,127.06118881118881,131.2993881118881,122.7590367132867,55.15507624873614,True
hippopotas,Ground,,,C:\Users\Newsk\Downloads\pokemon\data\images\hippopotas.png,120,120,1.0,RGBA,PNG,3.06640625,True,0.8708333333333333,181.43494623655914,161.46075268817205,89.86505376344086,159.27112688172045,63.175090234043985,False
hippowdon,Ground,,,C:\Users\Newsk\Downloads\pokemon\data\images\hippowdon.png,120,120,1.0,RGBA,PNG,4.4287109375,True,0.7622222222222222,134.5721378504673,124.77365654205607,88.22867990654206,123.53727511682244,51.19377106334888,False
skorupi,Poison,Bug,,C:\Users\Newsk\Downloads\pokemon\data\images\skorupi.png,120,120,1.0,RGBA,PNG,3.7978515625,True,0.8802083333333334,140.50550724637682,148.0550724637681,177.09855072463768,149.10870898550726,58.84419848752609,True
drapion,Poison,Dark,,C:\Users\Newsk\Downloads\pokemon\data\images\drapion.png,120,120,1.0,RGBA,PNG,8.32421875,True,0.6844444444444444,155.58450704225353,110.29203345070422,151.01672535211267,128.47709793133802,57.26900693243773,True
croagunk,Poison,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\croagunk.png,120,120,1.0,RGBA,PNG,3.462890625,True,0.8917361111111111,105.59397049390635,117.70429762668377,145.48749198203976,117.25059397049391,49.39290350024711,True
toxicroak,Poison,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\toxicroak.png,120,120,1.0,RGBA,PNG,5.1171875,True,0.8315972222222222,124.29525773195876,128.21690721649483,154.9496907216495,130.09187134020618,38.70792957112587,True
carnivine,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\carnivine.png,120,120,1.0,RGBA,PNG,4.8212890625,True,0.8476388888888888,169.28669097538742,177.99316317228806,109.29762989972653,167.55863719234276,49.06052201791741,False
finneon,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\finneon.png,120,120,1.0,RGBA,PNG,2.19921875,True,0.9347916666666667,136.7635782747604,141.75079872204472,150.48242811501598,141.25502555910543,60.964008970161544,False
lumineon,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\lumineon.png,120,120,1.0,RGBA,PNG,4.083984375,True,0.8620138888888889,103.26119778560644,133.54856567689984,137.22395571212883,124.9116371414192,73.86821268390031,False
mantyke,Water,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\mantyke.png,120,120,1.0,RGBA,PNG,2.5166015625,True,0.9157638888888889,86.75185490519374,138.18878812860677,179.29183841714757,127.49489282769991,56.214544349707516,True
snover,Grass,Ice,,C:\Users\Newsk\Downloads\pokemon\data\images\snover.png,120,120,1.0,RGBA,PNG,3.810546875,True,0.8408333333333333,170.32940663176265,178.8760907504363,170.25959860383944,175.33835209424083,59.25869342006206,True
abomasnow,Grass,Ice,,C:\Users\Newsk\Downloads\pokemon\data\images\abomasnow.png,120,120,1.0,RGBA,PNG,6.4033203125,True,0.62625,190.03232998885173,206.28539576365662,205.04329245633593,201.28412931995538,58.50562766779194,True
weavile,Dark,Ice,,C:\Users\Newsk\Downloads\pokemon\data\images\weavile.png,120,120,1.0,RGBA,PNG,5.0048828125,True,0.8204166666666667,146.52242846094353,88.64810518174788,109.38089713843775,108.31606612529,47.27958400406793,True
magnezone,Electric,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\magnezone.png,120,120,1.0,RGBA,PNG,4.208984375,True,0.825625,153.6172839506173,156.67542811628834,155.6794105933891,155.64749701314219,59.28973904971856,True
lickilicky,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\lickilicky.png,120,120,1.0,RGBA,PNG,4.021484375,True,0.8164583333333333,221.28225501324252,148.48013620885357,150.30344305713206,170.4558267120696,39.601110835231296,False
rhyperior,Ground,Rock,,C:\Users\Newsk\Downloads\pokemon\data\images\rhyperior.png,120,120,1.0,RGBA,PNG,8.1416015625,True,0.6152777777777778,164.6465703971119,118.5057761732852,97.06407942238268,129.8575202166065,39.26075480338988,True
tangrowth,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\tangrowth.png,120,120,1.0,RGBA,PNG,7.2392578125,True,0.6711111111111111,116.22233952702703,147.32875844594594,177.015625,141.41224197635134,42.13131048766064,False
electivire,Electric,,,C:\Users\Newsk\Downloads\pokemon\data\images\electivire.png,120,120,1.0,RGBA,PNG,8.01953125,True,0.69375,164.51360544217687,153.1891156462585,100.64172335600907,150.58473537414963,77.00232698878077,False
magmortar,Fire,,,C:\Users\Newsk\Downloads\pokemon\data\images\magmortar.png,120,120,1.0,RGBA,PNG,7.572265625,True,0.6702083333333333,200.4630448515477,125.99810486418194,64.58012213097494,141.2614718888187,50.77234944393206,False
togekiss,Fairy,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\togekiss.png,120,120,1.0,RGBA,PNG,2.5654296875,True,0.8697916666666666,204.39413333333334,215.58293333333333,215.31146666666666,212.20653493333333,46.40021228489635,True
yanmega,Bug,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\yanmega.png,120,120,1.0,RGBA,PNG,4.4580078125,True,0.8879861111111111,133.13267203967763,126.42777433353999,107.68567885926845,126.29593986360818,60.67524263154008,True
leafeon,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\leafeon.png,120,120,1.0,RGBA,PNG,3.8984375,True,0.8854861111111111,176.61370527592481,187.18981200727714,142.7919951485749,178.96620497271073,47.89436783069795,False
glaceon,Ice,,,C:\Users\Newsk\Downloads\pokemon\data\images\glaceon.png,120,120,1.0,RGBA,PNG,3.8759765625,True,0.8734027777777778,127.32967635765222,175.04991771804717,180.12616566099837,161.36025781678552,61.97660603383144,False
gliscor,Ground,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\gliscor.png,120,120,1.0,RGBA,PNG,5.8740234375,True,0.7553472222222222,135.90377519159807,133.14958841896112,153.08629009367016,136.2458742548964,53.5915130906282,True
mamoswine,Ice,Ground,,C:\Users\Newsk\Downloads\pokemon\data\images\mamoswine.png,120,120,1.0,RGBA,PNG,6.4287109375,True,0.6785416666666666,182.90386692590192,161.07906675307842,132.05811190321884,164.29629315186864,62.6818980672582,True
porygon-z,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\porygon-z.png,120,120,1.0,RGBA,PNG,2.8515625,True,0.9168055555555555,129.2771285475793,135.14691151919865,155.0617696160267,135.66214023372285,36.52035604275397,False
gallade,Psychic,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\gallade.png,120,120,1.0,RGBA,PNG,3.5341796875,True,0.8858333333333334,153.7852798053528,185.20924574209246,168.43795620437956,173.90155291970802,65.66468824586036,True
probopass,Rock,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\probopass.png,120,120,1.0,RGBA,PNG,4.7041015625,True,0.7390972222222223,135.28533404311952,111.90550971519829,122.11924407772159,120.06044290657438,55.021031187536344,True
dusknoir,Ghost,,,C:\Users\Newsk\Downloads\pokemon\data\images\dusknoir.png,120,120,1.0,RGBA,PNG,6.970703125,True,0.7018055555555556,134.50884955752213,131.7454587796926,114.17023754075454,130.56813740102467,58.5322378983667,False
froslass,Ice,Ghost,,C:\Users\Newsk\Downloads\pokemon\data\images\froslass.png,120,120,1.0,RGBA,PNG,3.76171875,True,0.8715972222222222,188.9956733369389,187.87669010275826,190.7160627366144,188.53495457003788,61.96370293012217,True
rotom,Electric,Ghost,,C:\Users\Newsk\Downloads\pokemon\data\images\rotom.png,120,120,1.0,RGBA,PNG,2.7392578125,True,0.925625,189.2278244631186,198.8468720821662,187.20354808590102,194.6434379084967,41.98871492353175,True
uxie,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\uxie.png,120,120,1.0,RGBA,PNG,3.2724609375,True,0.9043055555555556,187.45718432510884,185.25036284470247,153.19085631349782,182.25541872278663,51.40094564571621,False
mesprit,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\mesprit.png,120,120,1.0,RGBA,PNG,4.30859375,True,0.8768055555555556,187.91770011273957,158.47294250281848,178.50845546786923,169.56097350620067,42.13066161526138,False
azelf,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\azelf.png,120,120,1.0,RGBA,PNG,3.07421875,True,0.9138194444444444,143.3972602739726,178.91377921031426,193.1917808219178,169.92203223207088,44.88049213881964,False
dialga,Steel,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\dialga.png,120,120,1.0,RGBA,PNG,9.318359375,True,0.6752777777777778,125.70423438836613,146.0074850299401,168.20680068434558,142.4675350727117,72.77926087999299,True
palkia,Water,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\palkia.png,120,120,1.0,RGBA,PNG,8.80859375,True,0.6268055555555556,189.01507257164124,177.3650911797544,189.06103461109043,182.18177316710086,62.0194438226497,True
heatran,Fire,Steel,,C:\Users\Newsk\Downloads\pokemon\data\images\heatran.png,120,120,1.0,RGBA,PNG,6.6767578125,True,0.7238194444444445,156.56047271812923,131.05406084988684,120.7495599698265,137.50576489816444,70.20181417089148,True
regigigas,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\regigigas.png,120,120,1.0,RGBA,PNG,9.6982421875,True,0.5786805555555555,172.93917916597988,180.32586121641668,140.20438437448493,173.54339492335586,73.20336591499476,False
giratina-altered,Ghost,Dragon,,C:\Users\Newsk\Downloads\pokemon\data\images\giratina-altered.png,120,120,1.0,RGBA,PNG,10.4755859375,True,0.5744444444444444,149.00554830287206,134.78932767624022,113.57800261096605,136.62188658616188,69.44881828872555,True
cresselia,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\cresselia.png,120,120,1.0,RGBA,PNG,4.62890625,True,0.83,218.65522875816993,185.7610294117647,185.9718137254902,195.62042442810457,43.72344601950159,False
phione,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\phione.png,120,120,1.0,RGBA,PNG,3.017578125,True,0.9055555555555556,107.74411764705883,181.0610294117647,203.04044117647058,161.6449257352941,40.686892224533544,False
manaphy,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\manaphy.png,120,120,1.0,RGBA,PNG,3.1767578125,True,0.89125,121.93486590038314,196.8933588761175,210.2330779054917,176.00149744572158,37.90246812432382,False
darkrai,Dark,,,C:\Users\Newsk\Downloads\pokemon\data\images\darkrai.png,120,120,1.0,RGBA,PNG,6.1796875,True,0.7242361111111111,108.65877612692017,102.26643162931252,99.09519012843113,103.81622110299672,65.81353315846805,False
shaymin-land,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\shaymin-land.png,120,120,1.0,RGBA,PNG,2.9306640625,True,0.9036111111111111,174.0936599423631,184.27593659942363,133.56195965417868,175.4500425072046,53.555350160439346,False
arceus,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\arceus.png,120,120,1.0,RGBA,PNG,7.01953125,True,0.7386805555555556,190.99867127292055,189.867658782886,172.97581716715388,188.28016157321287,59.09772588791364,False
victini,Psychic,Fire,,C:\Users\Newsk\Downloads\pokemon\data\images\victini.png,120,120,1.0,RGBA,PNG,3.4013671875,True,0.9009722222222222,193.30575035063114,159.5336605890603,118.2398316970547,164.92401893408135,52.546272541663534,True
snivy,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\snivy.png,120,120,1.0,RGBA,PNG,3.0751953125,True,0.9165972222222222,149.1465445462115,180.02914238134886,114.45961698584513,163.32031973355535,53.295167022373924,False
servine,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\servine.png,120,120,1.0,RGBA,PNG,3.6474609375,True,0.896875,164.74949494949496,188.04107744107745,121.57508417508417,173.49977104377103,51.183795443599394,False
serperior,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\serperior.png,120,120,1.0,RGBA,PNG,5.443359375,True,0.8,98.66840277777777,155.20208333333332,106.63576388888889,132.76195243055554,60.72635989285279,False
tepig,Fire,,,C:\Users\Newsk\Downloads\pokemon\data\images\tepig.png,120,120,1.0,RGBA,PNG,2.974609375,True,0.8972916666666667,170.45706558485463,109.04800540906018,69.37052062204192,122.88608113590264,56.39106627259815,False
pignite,Fire,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\pignite.png,120,120,1.0,RGBA,PNG,4.744140625,True,0.8106944444444444,155.54842259721204,107.30887747615554,67.06859867938371,117.14510968451944,56.72131658177933,True
emboar,Fire,Fighting,,C:\Users\Newsk\Downloads\pokemon\data\images\emboar.png,120,120,1.0,RGBA,PNG,8.8583984375,True,0.6160416666666666,140.14631940676432,106.71242539338036,64.58998010490143,111.90720094049557,70.50696056508833,True
oshawott,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\oshawott.png,120,120,1.0,RGBA,PNG,2.396484375,True,0.9184027777777778,170.98212765957447,186.92255319148936,189.5608510638298,182.45713191489364,66.00623303535104,False
dewott,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\dewott.png,120,120,1.0,RGBA,PNG,3.7275390625,True,0.8853472222222222,119.83403997577226,157.36886735311933,169.47607510599636,147.52617565112052,60.92728213747629,False
samurott,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\samurott.png,120,120,1.0,RGBA,PNG,7.013671875,True,0.7539583333333333,126.60880609652837,144.42986169912504,159.1495907423088,140.77941518487157,62.831865795009136,False
patrat,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\patrat.png,120,120,1.0,RGBA,PNG,3.1845703125,True,0.8975,179.99864498644988,149.71680216802167,117.15040650406505,155.05850406504064,58.53908021256784,False
watchog,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\watchog.png,120,120,1.0,RGBA,PNG,3.90625,True,0.8777083333333333,180.60647359454856,134.3923906871096,89.31005110732538,143.07101476433843,68.47924826755053,False
lillipup,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\lillipup.png,120,120,1.0,RGBA,PNG,2.869140625,True,0.9071527777777778,209.698578908003,175.55572176514585,130.9401645474944,180.67826252804787,52.638812432361576,False
herdier,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\herdier.png,120,120,1.0,RGBA,PNG,4.302734375,True,0.8516666666666667,158.79728464419475,134.68960674157304,119.08567415730337,140.11895411985017,64.42221822295954,False
stoutland,Normal,,,C:\Users\Newsk\Downloads\pokemon\data\images\stoutland.png,120,120,1.0,RGBA,PNG,5.7890625,True,0.7172916666666667,166.90051584377304,160.16605256693688,143.8533529845247,160.32000933431587,76.09225981108631,False
purrloin,Dark,,,C:\Users\Newsk\Downloads\pokemon\data\images\purrloin.png,120,120,1.0,RGBA,PNG,3.53125,True,0.9059722222222222,135.5731166912851,111.68685376661743,136.1115214180207,121.61325849335304,56.39564357082687,False
liepard,Dark,,,C:\Users\Newsk\Downloads\pokemon\data\images\liepard.png,120,120,1.0,RGBA,PNG,4.958984375,True,0.8611111111111112,147.886,119.691,116.47,127.754111,53.006551431711515,False
pansage,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\pansage.png,120,120,1.0,RGBA,PNG,3.8515625,True,0.8732638888888888,115.83068493150685,178.81808219178083,120.96931506849315,153.39009095890412,44.5942846270802,False
simisage,Grass,,,C:\Users\Newsk\Downloads\pokemon\data\images\simisage.png,120,120,1.0,RGBA,PNG,5.2431640625,True,0.8072916666666666,113.91351351351351,173.2763963963964,119.78666666666666,149.4290652252252,46.49765925609509,False
pansear,Fire,,,C:\Users\Newsk\Downloads\pokemon\data\images\pansear.png,120,120,1.0,RGBA,PNG,3.6650390625,True,0.8800694444444445,213.80602200347423,143.4302258251303,105.5842501447597,160.15814765489284,44.32332978948986,False
simisear,Fire,,,C:\Users\Newsk\Downloads\pokemon\data\images\simisear.png,120,120,1.0,RGBA,PNG,5.158203125,True,0.8252083333333333,210.90425109257052,148.99642431466032,113.55979340484704,163.46708859753673,50.25459614572642,False
panpour,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\panpour.png,120,120,1.0,RGBA,PNG,4.2958984375,True,0.8653472222222223,128.72305312016502,185.71892728210418,183.52191851469829,168.42670190820007,40.59241042392779,False
simipour,Water,,,C:\Users\Newsk\Downloads\pokemon\data\images\simipour.png,120,120,1.0,RGBA,PNG,5.7255859375,True,0.7984027777777778,135.02170168790906,189.79056148811574,181.34860489149156,172.4522893558388,44.50682860350028,False
munna,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\munna.png,120,120,1.0,RGBA,PNG,2.111328125,True,0.8892361111111111,233.858934169279,194.2025078369906,204.458934169279,207.22901191222573,33.27814682634982,False
musharna,Psychic,,,C:\Users\Newsk\Downloads\pokemon\data\images\musharna.png,120,120,1.0,RGBA,PNG,5.037109375,True,0.7382638888888888,217.12443618997082,175.78455823825948,195.27354736004244,190.36692650570444,38.11996149425998,False
pidove,Normal,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\pidove.png,120,120,1.0,RGBA,PNG,2.2861328125,True,0.9245833333333333,148.60681399631676,143.13996316758747,138.11049723756906,144.20119244935543,69.49220311453352,True
tranquill,Normal,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\tranquill.png,120,120,1.0,RGBA,PNG,4.083984375,True,0.8552083333333333,153.83453237410072,147.75539568345323,149.12278177458035,149.7289395683453,80.69660805421341,True
unfezant,Normal,Flying,,C:\Users\Newsk\Downloads\pokemon\data\images\unfezant.png,120,120,1.0,RGBA,PNG,5.76953125,True,0.786875,124.2691430433366,124.04822417725643,120.55913978494624,123.71652329749104,49.11299045563674,True
blitzle,Electric,,,C:\Users\Newsk\Downloads\pokemon\data\images\blitzle.png,120,120,1.0,RGBA,PNG,3.2822265625,True,0.8914583333333334,126.36724248240563,125.20089571337172,123.50543825975687,125.35635124760077,70.96348553064325,False
zebstrika,Electric,,,C:\Users\Newsk\Downloads\pokemon\data\images\zebstrika.png,120,120,1.0,RGBA,PNG,5.123046875,True,0.8371527777777777,127.01023454157783,123.63752665245202,120.33944562899786,124.26998507462687,76.62862330856312,False
roggenrola,Rock,,,C:\Users\Newsk\Downloads\pokemon\data\images\roggenrola.png,120,120,1.0,RGBA,PNG,2.46875,True,0.9146527777777778,84.8893409275834,80.97721724979658,77.08462164361269,81.70318633034987,54.57393728187622,False
boldore,Rock,,,C:\Users\Newsk\Downloads\pokemon\data\images\boldore.png,120,120,1.0,RGBA,PNG,4.5126953125,True,0.8114583333333334,77.5499079189687,64.40405156537753,76.7915285451197,69.7468349907919,44.56065154220658,False
gigalith,Rock,,,C:\Users\Newsk\Downloads\pokemon\data\images\gigalith.png,120,120,1.0,RGBA,PNG,6.509765625,True,0.6971527777777777,117.97385920660399,76.03118550791103,84.1790873652832,89.50090575556064,41.728374928922506,False
